Sale_Price,Lot_Frontage,Lot_Area,Neighborhood,Overall_Qual,Total_Bsmt_SF,First_Flr_SF,Second_Flr_SF,Gr_Liv_Area,Garage_Area,Longitude,Latitude
259500,61,7259,Crawford,Above_Average,1028,1436,884,2320,180,-93.642663,42.01629
257500,110,14442,Crawford,Above_Average,1477,1839,0,1839,416,-93.642883,42.013003
219500,75,13125,Crawford,Good,800,960,780,1740,240,-93.6440062,42.0145503
217000,0,21000,Crawford,Above_Average,1809,2259,0,2259,450,-93.639393,42.01265
201000,0,25485,Crawford,Above_Average,1560,1560,0,1560,580,-93.640326,42.012488
215000,0,21579,Crawford,Above_Average,1488,1488,0,1488,552,-93.641849,42.011506
123900,24,1782,Blueste,Above_Average,516,529,516,1045,462,-93.645743,42.009489
170000,0,17871,Crawford,Below_Average,1680,1680,0,1680,628,-93.644923,42.011836
200000,35,3907,Blueste,Very_Good,1004,1020,0,1020,509,-93.645785,42.009321
198000,0,20693,Crawford,Good,1696,1696,0,1696,625,-93.643548,42.011343
200624,0,32668,Crawford,Above_Average,2035,2515,0,2515,484,-93.643429,42.010333
315000,70,18044,Crawford,Very_Good,279,2726,0,2726,691,-93.640182,42.010076
115000,85,8500,Iowa_DOT_and_Rail_Road,Average,793,997,520,1517,0,-93.628412,42.022836
141000,50,7000,Iowa_DOT_and_Rail_Road,Above_Average,720,720,495,1215,720,-93.6295,42.022474
87000,50,5000,Iowa_DOT_and_Rail_Road,Average,720,803,0,803,360,-93.596569,42.022658
129850,50,7288,Iowa_DOT_and_Rail_Road,Average,936,936,665,1601,0,-93.597005,42.022658
100000,50,6060,Iowa_DOT_and_Rail_Road,Below_Average,732,772,351,1123,264,-93.626875,42.022566
150909,50,9060,Iowa_DOT_and_Rail_Road,Average,859,942,886,1828,0,-93.62826,42.022685
75200,46,3672,Iowa_DOT_and_Rail_Road,Average,816,816,0,816,100,-93.625313,42.0228
118400,59,8263,Iowa_DOT_and_Rail_Road,Above_Average,1012,1012,0,1012,308,-93.629496,42.021547
67000,60,8967,Iowa_DOT_and_Rail_Road,Average,961,1077,0,1077,338,-93.628236,42.021278
152000,75,13710,Iowa_DOT_and_Rail_Road,Average,910,910,648,1558,282,-93.626689,42.021497
68104,64,11067,Iowa_DOT_and_Rail_Road,Poor,0,640,0,845,256,-93.628222,42.020161
119600,75,8250,Iowa_DOT_and_Rail_Road,Average,957,1034,957,1991,0,-93.616969,42.020077
140000,65,6565,Iowa_DOT_and_Rail_Road,Below_Average,1073,1073,0,1073,720,-93.6150637,42.0214218
124900,60,6060,Iowa_DOT_and_Rail_Road,Average,837,1001,0,1001,216,-93.613886,42.021555
375000,59,5568,Crawford,Very_Good,1573,1625,0,1625,495,-93.615697,42.009401
235000,44,4750,Crawford,Very_Good,1573,1625,0,1625,538,-93.615618,42.009401
183500,0,12150,Mitchell,Above_Average,1001,1299,0,1299,486,-93.606577,41.994357
156000,0,7540,Mitchell,Above_Average,888,912,0,912,470,-93.606672,41.994207
134000,71,9187,Mitchell,Above_Average,1084,1080,0,1080,484,-93.607597,41.994206
215000,80,10000,Mitchell,Average,1441,1392,0,1392,650,-93.607551,41.995218
245000,44,12864,Mitchell,Good,1409,1409,0,1409,576,-93.606933,41.995973
210000,0,9928,Mitchell,Good,1454,1478,0,1478,506,-93.602505,41.995931
148000,0,8750,Mitchell,Good,852,918,0,918,360,-93.60104,41.995512
143000,82,8410,Mitchell,Above_Average,970,1026,0,1026,528,-93.601779,41.994188
244000,46,4054,Timberland,Good,1501,1501,0,1501,512,-93.63966,42.005692
330000,0,9763,Green_Hills,Good,1502,1502,0,1502,286,-93.647403,42.001694
170000,115,16905,Timberland,Average,1350,1328,0,1328,308,-93.649757,41.99854
257000,149,19958,Timberland,Above_Average,585,2279,0,2279,461,-93.6494462,42.0004101
231713,67,8368,Timberland,Good,1689,1689,0,1689,433,-93.650588,41.994241
267300,68,8298,Timberland,Very_Good,1546,1564,0,1564,502,-93.650569,41.994137
265900,64,9037,Timberland,Very_Good,1476,1484,0,1484,472,-93.650561,41.9941
239000,89,10991,Timberland,Very_Good,1571,1571,0,1571,722,-93.651732,41.994824
248900,67,10656,Timberland,Very_Good,1638,1646,0,1646,870,-93.650417,41.995088
174000,42,10331,Timberland,Good,1265,1240,0,1240,528,-93.646617,41.998023
187500,44,13758,Timberland,Good,1156,1187,530,1717,400,-93.644366,41.997992
204000,0,9303,Timberland,Above_Average,872,888,868,1756,422,-93.646782,41.997364
180500,0,6718,Timberland,Very_Good,1267,1312,0,1312,471,-93.646791,41.997126
187500,73,9590,Timberland,Good,868,1146,0,1146,438,-93.646788,41.996089
282000,80,11305,Timberland,Very_Good,1922,1922,0,1922,692,-93.646894,41.995508
178000,0,7777,Timberland,Above_Average,1491,1491,0,1491,571,-93.646634,41.997299
270000,85,14536,Timberland,Very_Good,1616,1629,0,1629,808,-93.647585,41.995341
279900,0,11800,Timberland,Good,1122,1146,1340,2486,452,-93.647199,41.993986
186700,50,35133,Timberland,Average,1572,1572,0,1572,995,-93.662162,41.997352
283463,93,15306,Timberland,Very_Good,1732,1776,0,1776,712,-93.653109,41.993288
392000,85,12633,Timberland,Very_Excellent,1824,1824,0,1824,932,-93.652429,41.992975
281213,88,12665,Timberland,Very_Good,1094,1133,1349,2482,642,-93.647569,41.993261
147000,70,8402,Mitchell,Average,1120,1120,0,1120,0,-93.610102,41.990054
130000,200,43500,Mitchell,Fair,0,2034,0,2034,1041,-93.610118,41.992318
140000,62,6710,Mitchell,Above_Average,920,936,0,936,460,-93.608192,41.993356
132250,94,25286,Mitchell,Below_Average,1064,1040,0,1040,648,-93.605507,41.993107
143000,100,25000,Mitchell,Average,1632,1632,0,1632,576,-93.6072813,41.9927922
168000,0,32463,Mitchell,Below_Average,1249,1622,0,1622,1356,-93.607395,41.991211
129900,44,4224,Meadow_Village,Average,1040,1060,0,1060,572,-93.605355,41.992917
134000,44,4224,Meadow_Village,Average,1142,1142,0,1142,528,-93.605354,41.99284
85500,21,1504,Meadow_Village,Below_Average,546,546,546,1092,253,-93.603546,41.992145
106500,0,1533,Meadow_Village,Below_Average,530,530,462,992,297,-93.601862,41.992516
93900,21,1495,Meadow_Village,Below_Average,546,546,546,1092,0,-93.601827,41.992479
75000,21,2001,Meadow_Village,Below_Average,546,546,546,1092,286,-93.601507,41.991709
84500,21,1936,Meadow_Village,Below_Average,630,630,0,630,0,-93.602094,41.991641
75190,21,1890,Meadow_Village,Below_Average,546,546,546,1092,286,-93.603422,41.991868
146800,0,11333,Mitchell,Above_Average,1029,1062,0,1062,539,-93.604923,41.991612
153500,72,9129,Mitchell,Average,923,1008,0,1008,678,-93.604644,41.991098
188000,0,15957,Mitchell,Above_Average,1244,1356,0,1356,528,-93.604521,41.989581
196000,61,33983,Mitchell,Average,1160,1676,0,1676,672,-93.60678,41.990264
157000,68,8286,Mitchell,Average,716,716,716,1432,531,-93.604524,41.989488
138000,50,6723,Mitchell,Average,796,796,0,796,0,-93.602559,41.991144
129500,54,7244,Mitchell,Average,768,768,0,768,624,-93.6015199,41.991371
80000,124,27697,Mitchell,Below_Average,1396,1608,0,1608,444,-93.607114,41.989905
129500,69,7599,Mitchell,Below_Average,845,845,0,845,360,-93.604858,41.987606
135000,0,11000,Mitchell,Average,1090,1178,0,1178,502,-93.605119,41.989768
124500,76,8314,Mitchell,Average,816,816,0,816,264,-93.604146,41.98822
139000,65,11625,Mitchell,Average,816,816,0,816,264,-93.6030815,41.9881729
93500,63,10712,Mitchell,Average,974,974,0,974,0,-93.606641,41.98651
124500,62,10447,Mitchell,Average,864,887,0,887,288,-93.604858,41.986588
149900,0,11027,North_Ames,Above_Average,1178,1293,0,1293,452,-93.618462,42.053406
157500,85,10533,North_Ames,Above_Average,1008,1024,0,1024,313,-93.618182,42.053327
169000,0,11765,North_Ames,Average,1617,1797,0,1797,963,-93.6192621,42.0531078
252000,0,39384,North_Ames,Above_Average,1705,1390,0,1390,550,-93.616439,42.052519
192100,90,11727,North_Ames,Good,1851,1851,0,1851,506,-93.617432,42.050507
183500,60,8238,Gilbert,Above_Average,813,813,712,1525,400,-93.639067,42.059909
222000,0,13006,Gilbert,Good,964,993,1243,2236,642,-93.637871,42.061407
170000,0,13041,Gilbert,Above_Average,781,781,890,1671,423,-93.637482,42.060425
187500,0,13031,Gilbert,Above_Average,691,691,807,1498,409,-93.637566,42.06048
202000,54,9783,Gilbert,Above_Average,821,821,955,1776,443,-93.636378,42.060736
185000,70,11207,Gilbert,Above_Average,802,802,709,1511,413,-93.636373,42.061879
320000,134,19378,Gilbert,Good,1392,1392,1070,2462,576,-93.636052,42.062828
240000,50,14859,Gilbert,Good,1670,1670,0,1670,690,-93.635967,42.06281
250000,50,13128,Gilbert,Very_Good,1074,1074,990,2064,527,-93.635935,42.062802
239900,72,10463,Gilbert,Very_Good,893,901,900,1801,800,-93.635837,42.062798
309000,42,13751,Gilbert,Good,1700,1700,512,2212,773,-93.635798,42.062891
274725,168,23257,Gilbert,Good,868,887,1134,2021,422,-93.635932,42.062956
270000,68,13108,Stone_Brook,Very_Good,2062,2079,608,2687,618,-93.631604,42.060625
183500,0,8076,Gilbert,Above_Average,1160,1169,0,1169,402,-93.635716,42.0591
165600,0,7685,Gilbert,Above_Average,697,697,804,1501,420,-93.636949,42.058421
176500,63,9084,Gilbert,Good,935,955,677,1632,462,-93.639293,42.058201
130000,30,3701,Stone_Brook,Very_Good,1191,1204,0,1204,461,-93.634231,42.059599
239000,44,5306,Stone_Brook,Good,1064,1064,703,1767,504,-93.631572,42.059332
275000,0,6563,Stone_Brook,Very_Good,1742,1742,0,1742,564,-93.632571,42.058136
457347,59,16023,Stone_Brook,Excellent,1398,1414,1384,2798,670,-93.629601,42.060459
545224,60,18062,Stone_Brook,Very_Excellent,1528,1528,1862,3390,758,-93.629337,42.060527
356383,63,12292,Stone_Brook,Excellent,1094,1102,1371,2473,675,-93.629174,42.060516
556581,85,16056,Stone_Brook,Excellent,1992,1992,876,2868,716,-93.628607,42.061478
361919,82,12438,Stone_Brook,Very_Good,1234,1264,1312,2576,666,-93.62877,42.061008
535000,82,16052,Stone_Brook,Very_Excellent,1850,1850,848,2698,736,-93.627767,42.060111
401179,92,15922,Stone_Brook,Excellent,1390,1390,1405,2795,660,-93.626337,42.059957
438780,66,13682,Stone_Brook,Very_Excellent,1410,1426,1519,2945,641,-93.626477,42.061096
169000,0,14762,Gilbert,Average,0,1547,720,2320,672,-93.6220148,42.0593867
145000,100,34650,Gilbert,Average,1056,1056,0,1056,572,-93.625169,42.056702
318000,60,8147,Stone_Brook,Excellent,1714,1714,0,1714,517,-93.63007,42.05856300000001
319000,69,11302,Stone_Brook,Very_Good,1814,1826,0,1826,758,-93.624062,42.059947
470000,90,18261,Stone_Brook,Excellent,1910,2000,0,2000,722,-93.628269,42.058816
202500,91,14145,Northwest_Ames,Good,1208,1621,0,1621,440,-93.638026,42.055607
229000,0,13837,Northwest_Ames,Good,1204,1377,806,2183,786,-93.637874,42.054367
235000,0,16659,Northwest_Ames,Good,795,1468,795,2263,539,-93.6326645,42.0543376
190000,0,18800,Northwest_Ames,Above_Average,796,790,784,1574,566,-93.631515,42.054956
169000,0,10464,Northwest_Ames,Above_Average,988,1102,0,1102,582,-93.633002,42.0562619
241500,80,10400,Northwest_Ames,Good,1845,1872,0,1872,604,-93.635486,42.05327
188900,81,10530,Northwest_Ames,Good,945,945,912,1857,482,-93.6353259,42.0524029
207500,79,10240,Northwest_Ames,Above_Average,1686,1686,0,1686,612,-93.636044,42.053418
250000,80,16692,Northwest_Ames,Good,1392,1392,1392,2784,564,-93.637387,42.050514
179900,85,11475,Northwest_Ames,Above_Average,713,811,741,1552,434,-93.637191,42.050176
172000,0,9927,Northwest_Ames,Good,1047,1083,0,1083,596,-93.635367,42.049771
294323,75,9512,Somerset,Good,960,960,1358,2318,541,-93.639516,42.051077
184500,81,10530,Northwest_Ames,Above_Average,675,1109,766,1875,485,-93.632369,42.052362
153500,78,10140,Northwest_Ames,Average,1056,1074,0,1074,495,-93.630348,42.052522
162900,78,10140,Northwest_Ames,Good,832,832,832,1664,528,-93.632355,42.052359
181000,78,10140,Northwest_Ames,Above_Average,1040,1309,0,1309,484,-93.630289,42.04977
155000,80,10000,Northwest_Ames,Above_Average,1103,1103,0,1103,462,-93.631162,42.049608
138800,0,15870,North_Ames,Average,1096,1096,0,1096,299,-93.62626,42.055131
116050,71,9353,North_Ames,Below_Average,864,864,0,864,280,-93.625373,42.053459
88000,0,8125,North_Ames,Below_Average,858,858,0,858,0,-93.627981,42.05446
97500,60,7200,North_Ames,Below_Average,864,874,0,874,576,-93.627849,42.054385
190000,26,8773,North_Ames,Above_Average,1487,1419,0,1419,543,-93.624411,42.055319
105500,24,2760,Briardale,Above_Average,525,525,567,1092,440,-93.629906,42.052655
125500,24,2160,Briardale,Average,765,765,600,1365,440,-93.6292319,42.0524739
83000,21,1953,Briardale,Above_Average,483,483,504,987,264,-93.627932,42.0527019
116000,21,1890,Briardale,Above_Average,494,494,536,1030,264,-93.627103,42.051798
91500,21,1680,Briardale,Above_Average,672,672,546,1218,0,-93.627328,42.051839
118000,21,1680,Briardale,Above_Average,672,672,546,1218,264,-93.627366,42.051691
89000,21,1680,Briardale,Above_Average,483,483,465,948,264,-93.629877,42.051672
108000,21,1680,Briardale,Above_Average,525,525,567,1092,264,-93.629846,42.051673
94500,21,1680,Briardale,Above_Average,483,483,504,987,288,-93.629516,42.051664
146300,53,4043,Northpark_Villa,Above_Average,1069,1069,0,1069,440,-93.627169,42.050595
145000,65,7514,North_Ames,Average,943,1387,0,1387,300,-93.628857,42.048947
123000,68,7838,North_Ames,Average,864,900,0,900,288,-93.62895,42.048946
137500,24,2280,Northpark_Villa,Good,1055,1055,0,1055,319,-93.624767,42.050705
144000,24,2179,Northpark_Villa,Above_Average,855,855,601,1456,460,-93.625709,42.050441
315000,129,16737,Northridge_Heights,Excellent,1980,1980,0,1980,770,-93.658864,42.06147199999999
412083,72,16387,Northridge_Heights,Excellent,1738,1738,851,2589,831,-93.658413,42.06330699999999
342643,111,16259,Northridge_Heights,Excellent,1249,1249,1347,2596,840,-93.658226,42.061901
252000,110,16163,Northridge_Heights,Very_Good,1618,1618,0,1618,880,-93.657991,42.061284
465000,107,13891,Northridge_Heights,Very_Excellent,2076,2076,0,2076,850,-93.6566537,42.0628074
293000,108,12228,Northridge_Heights,Good,1721,1740,0,1740,874,-93.654774,42.062109
415000,120,14780,Northridge_Heights,Excellent,1868,1868,0,1868,1085,-93.657984,42.061134
326000,98,16033,Northridge_Heights,Excellent,1833,1850,0,1850,772,-93.658788,42.060342
325300,101,14215,Northridge_Heights,Very_Good,1158,1158,1218,2376,853,-93.657118,42.060272
309000,108,13418,Northridge_Heights,Very_Good,1117,1132,1320,2452,691,-93.657149,42.060271
300000,120,13975,Northridge_Heights,Excellent,1090,1117,1089,2206,670,-93.656864,42.060425
275500,80,10240,Northridge_Heights,Very_Good,1030,1038,1060,2098,878,-93.653016,42.060835
338500,82,9942,Northridge_Heights,Excellent,1606,1625,466,2091,521,-93.654642,42.060577
345000,85,11924,Northridge_Heights,Excellent,1175,1182,1142,2324,736,-93.652334,42.060866
344133,103,12867,Northridge_Heights,Very_Good,1209,1209,1044,2253,575,-93.654831,42.060424
298236,82,10672,Northridge_Heights,Very_Good,1054,1054,1335,2389,672,-93.653452,42.060357
329900,82,11643,Northridge_Heights,Very_Good,1524,1544,814,2358,784,-93.6531488,42.060377
360000,90,12378,Northridge_Heights,Excellent,1896,1944,0,1944,708,-93.643412,42.061544
281000,86,11065,Northridge_Heights,Very_Good,1085,1120,850,1970,753,-93.643862,42.061377
372397,121,13758,Northridge_Heights,Excellent,1792,1792,0,1792,925,-93.654997,42.059636
378000,131,14828,Northridge_Heights,Excellent,1780,1780,0,1780,816,-93.655461,42.059825
374000,72,11846,Northridge_Heights,Excellent,1792,1792,0,1792,874,-93.657883,42.058544
437154,56,20431,Northridge_Heights,Excellent,1848,1848,880,2728,706,-93.653084,42.05869
275000,74,10927,Northridge_Heights,Very_Good,1058,1058,846,1904,736,-93.650626,42.059216
279000,0,13215,Northridge_Heights,Very_Good,1420,1426,488,1914,746,-93.6534099,42.059017
185850,43,7052,Northridge_Heights,Good,1364,1364,0,1364,484,-93.649714,42.059184
282500,48,5911,Northridge_Heights,Excellent,1560,1565,0,1565,556,-93.654138,42.057164
202500,48,6955,Northridge_Heights,Good,1368,1368,0,1368,474,-93.649553,42.058231
202665,40,6792,Northridge_Heights,Good,1368,1368,0,1368,474,-93.649525,42.058238
332200,61,7740,Northridge_Heights,Excellent,1686,1686,0,1686,899,-93.654124,42.057164
310090,48,6373,Northridge_Heights,Excellent,1666,1666,0,1666,575,-93.65414,42.057164
171750,0,3136,Northridge_Heights,Good,1405,1405,0,1405,478,-93.650617,42.05758
169990,65,10237,Gilbert,Above_Average,1316,1316,0,1316,397,-93.646459,42.063304
170440,65,10237,Gilbert,Above_Average,728,728,728,1456,390,-93.645841,42.062442
169985,65,10237,Gilbert,Good,738,738,754,1492,440,-93.645774,42.062361
179665,58,17104,Gilbert,Good,654,664,832,1496,426,-93.644411,42.061915
219210,58,14054,Gilbert,Good,879,879,984,1863,660,-93.644366,42.061928
174190,102,11660,Gilbert,Above_Average,1326,1326,0,1326,427,-93.644627,42.063031
172785,105,15578,Gilbert,Above_Average,728,728,728,1456,429,-93.645755,42.062576
258000,96,11631,Gilbert,Very_Good,1052,1052,1321,2373,632,-93.644213,42.061984
185101,75,9073,Gilbert,Good,738,738,754,1492,440,-93.644306,42.061987
210250,43,3087,Bloomington_Heights,Good,1220,1364,0,1364,437,-93.641662,42.062574
234000,0,3196,Bloomington_Heights,Good,1374,1557,0,1557,420,-93.641946,42.063298
215000,0,3196,Bloomington_Heights,Very_Good,1273,1456,0,1456,400,-93.640287,42.063329
246990,0,2938,Bloomington_Heights,Good,1368,1511,0,1511,398,-93.640227,42.063185
178740,0,3072,Bloomington_Heights,Good,1375,1414,0,1414,398,-93.641321,42.062374
225000,0,3072,Bloomington_Heights,Good,1365,1548,0,1548,388,-93.6419,42.0623
167240,43,3010,Bloomington_Heights,Good,1248,1248,0,1248,438,-93.642261,42.063301
156820,43,3010,Bloomington_Heights,Good,1142,1142,0,1142,440,-93.642241,42.063301
213490,43,3013,Bloomington_Heights,Good,1362,1506,0,1506,440,-93.642116,42.063301
264561,53,3982,Bloomington_Heights,Very_Good,1520,1567,0,1567,648,-93.641518,42.062831
246578,53,4045,Bloomington_Heights,Good,1356,1500,0,1500,648,-93.641522,42.062873
192140,60,21930,Gilbert,Average,732,734,1104,1838,372,-93.64458,42.060239
183200,0,7861,Gilbert,Above_Average,783,807,702,1509,393,-93.642588,42.060293
178000,74,9056,Gilbert,Very_Good,707,707,707,1414,403,-93.6436049,42.059803
201490,59,9171,Gilbert,Good,848,848,750,1598,433,-93.644094,42.061727
230500,106,11194,Gilbert,Very_Good,1406,1454,482,1936,504,-93.641467,42.060836
180000,63,7875,Gilbert,Good,783,807,702,1509,393,-93.640211,42.060074
172400,0,8121,Gilbert,Above_Average,953,953,711,1664,460,-93.642713,42.05865
215000,0,8658,Gilbert,Above_Average,982,1008,881,1889,431,-93.642913,42.05853
199900,0,11214,Gilbert,Good,930,956,930,1886,431,-93.641281,42.057905
173000,58,10852,Gilbert,Above_Average,959,959,712,1671,472,-93.64136,42.057838
287602,0,12104,Gilbert,Good,1035,1082,1240,2322,617,-93.641283,42.05696
230000,66,8738,Gilbert,Good,975,1005,1286,2291,429,-93.641053,42.058461
348000,82,9452,Northridge,Very_Good,1396,1407,985,2392,870,-93.655739,42.05443
286000,84,9660,Northridge,Very_Good,1044,1079,897,1976,885,-93.654519,42.05384
300000,83,9545,Northridge,Very_Good,1160,1205,1029,2234,768,-93.654444,42.053801
625000,118,35760,Northridge,Very_Excellent,1930,1831,1796,3627,807,-93.657851,42.053314
405000,0,9233,Northridge,Excellent,1540,1540,1315,2855,774,-93.6532,42.055601
280000,78,12011,Northridge,Very_Good,1086,1086,838,1924,592,-93.65227,42.053154
258000,93,12090,Northridge,Very_Good,1141,1165,1098,2263,420,-93.650059,42.053466
350000,83,10019,Northridge,Very_Good,1342,1358,1368,2726,725,-93.653915,42.05178
584500,114,17242,Northridge,Excellent,1733,1933,1567,3500,959,-93.655997,42.049423
321000,0,10236,Northridge,Very_Good,1290,1305,1189,2494,803,-93.655704,42.051073
290000,92,10120,Northridge,Very_Good,1165,1203,1323,2526,844,-93.653608,42.049687
315000,0,12585,Northridge,Very_Good,1286,1565,1234,2799,704,-93.653479,42.049528
252000,75,12447,Somerset,Very_Good,1100,1116,848,1964,760,-93.642317,42.055056
336820,49,15218,Somerset,Very_Good,1670,1670,0,1670,928,-93.642082,42.054318
423000,49,20896,Somerset,Very_Good,2077,2097,0,2097,1134,-93.64178,42.054176
290000,85,10182,Somerset,Very_Good,1660,1660,0,1660,500,-93.641793,42.054175
232000,73,8688,Somerset,Good,1616,1616,0,1616,834,-93.643635,42.053183
199000,85,10936,Somerset,Very_Good,1504,1504,0,1504,510,-93.643811,42.053033
198600,72,8640,Somerset,Very_Good,1278,1278,0,1278,584,-93.650361,42.0518
405749,100,13162,Somerset,Excellent,2036,2036,604,2640,792,-93.64407,42.052265
232600,81,11216,Somerset,Very_Good,1489,1489,0,1489,776,-93.643898,42.052272
266000,84,10728,Somerset,Very_Good,1095,1095,844,1939,1053,-93.642862,42.052346
186500,65,8125,Somerset,Good,756,756,797,1553,615,-93.642309,42.051355
200825,65,8125,Somerset,Above_Average,858,858,858,1716,615,-93.642374,42.051426
197000,65,8125,Somerset,Good,770,778,798,1576,614,-93.64357,42.051382
185000,60,7200,Somerset,Above_Average,1262,1262,0,1262,572,-93.643173,42.051245
176000,62,7500,Somerset,Good,1257,1266,0,1266,453,-93.643859,42.051225
187750,60,7200,Somerset,Good,1293,1301,0,1301,572,-93.643977,42.051224
139500,74,7733,Sawyer_West,Above_Average,1142,1142,0,1142,0,-93.692575,42.037843
186800,91,11024,Sawyer_West,Good,1400,1400,0,1400,612,-93.691403,42.036149
132000,63,13072,Sawyer_West,Above_Average,1131,1131,0,1131,0,-93.691787,42.037915
142500,63,13072,Sawyer_West,Above_Average,1141,1141,0,1141,484,-93.691754,42.037911
158000,63,13072,Sawyer_West,Above_Average,1158,1158,0,1158,576,-93.690959,42.037827
184000,65,7800,Sawyer_West,Good,891,891,795,1686,462,-93.691246,42.036605
184900,74,7632,Sawyer_West,Good,784,831,754,1585,449,-93.691247,42.03718
187000,70,8304,Sawyer_West,Above_Average,941,941,896,1837,688,-93.689021,42.036849
175900,65,7153,Sawyer_West,Above_Average,761,810,793,1603,484,-93.68782,42.034595
248500,70,9370,Sawyer_West,Above_Average,836,844,887,1731,462,-93.687695,42.03674
172000,50,7175,Sawyer_West,Above_Average,1398,1398,0,1398,542,-93.686267,42.035555
151000,50,7175,Sawyer_West,Above_Average,1217,1217,0,1217,484,-93.686267,42.035629
150000,0,9019,Sawyer_West,Above_Average,636,636,684,1320,472,-93.68665,42.03748
107000,0,8900,Sawyer_West,Below_Average,1056,1056,0,1056,384,-93.681595,42.035795
119900,60,7800,Sawyer_West,Average,828,965,0,965,300,-93.681407,42.035235
129500,70,9100,Sawyer,Average,988,988,0,988,624,-93.674167,42.036051
125000,70,9100,Sawyer,Average,1728,1728,0,1728,504,-93.675963,42.036087
119500,68,8927,Sawyer,Above_Average,0,1286,368,1654,528,-93.677123,42.036206
144000,0,9240,Sawyer,Average,864,1211,0,1211,576,-93.675723,42.035302
151000,88,8471,Sawyer,Above_Average,506,1212,0,1212,492,-93.677012,42.035094
126000,0,9308,Sawyer,Average,984,984,0,984,310,-93.669553,42.034692
116000,65,8450,Sawyer,Average,882,909,0,909,294,-93.671037,42.035696
133500,0,8638,Sawyer,Average,925,925,0,925,484,-93.672411,42.035841
120875,0,13052,Sawyer,Average,1024,1024,0,1024,308,-93.670919,42.035325
137000,0,13526,Sawyer,Average,935,935,0,935,288,-93.670998,42.035536
124000,0,8020,Sawyer,Average,912,912,0,912,0,-93.669708,42.03457
135000,65,6993,Sawyer,Average,912,1236,0,1236,288,-93.669757,42.03458
129200,0,8789,Sawyer,Average,912,941,0,941,288,-93.671926,42.034663
260000,100,14330,Veenker,Good,1748,2151,495,2646,550,-93.660643,42.037065
260000,121,16059,Northridge,Very_Good,1288,1301,1116,2417,462,-93.653876,42.045763
334000,105,11025,Northridge,Very_Good,1334,1520,1306,2826,888,-93.653512,42.048608
310000,0,14541,Northridge,Very_Good,1338,1352,1168,2520,796,-93.652348,42.048371
268000,0,13346,Northridge,Good,1095,1166,1129,2295,590,-93.650474,42.047997
262000,89,12461,Northridge,Very_Good,1624,1624,0,1624,757,-93.650057,42.048058
176400,34,3628,Somerset,Good,1143,1143,0,1143,588,-93.647832,42.047592
197000,37,3316,Somerset,Very_Good,1247,1247,0,1247,550,-93.646526,42.04768
151000,30,3180,Somerset,Good,600,520,600,1200,480,-93.644891,42.047665
147400,24,2544,Somerset,Good,600,520,623,1223,480,-93.644891,42.047642
149900,24,2544,Somerset,Good,600,520,623,1223,480,-93.644891,42.047618
144152,30,3180,Somerset,Good,600,520,600,1200,480,-93.644891,42.047595
166000,0,2998,Somerset,Above_Average,756,768,756,1524,440,-93.645617,42.046145
183900,35,3735,Somerset,Good,691,713,739,1452,506,-93.645482,42.046431
165000,0,2651,Somerset,Good,673,673,709,1382,490,-93.645479,42.046127
139000,0,4447,Somerset,Good,530,530,550,1080,496,-93.645478,42.046107
200000,114,8314,Somerset,Good,569,854,840,1694,434,-93.643373,42.046429
221000,60,7180,Somerset,Very_Good,1568,1568,0,1568,564,-93.64114,42.046416
270000,30,9549,Veenker,Very_Good,1494,1494,0,1494,481,-93.648931,42.044609
165000,0,11250,Veenker,Above_Average,1208,1208,0,1208,546,-93.646065,42.043779
214000,0,3760,Greens,Very_Good,1235,1235,0,1235,484,-93.649329,42.042369
188000,36,3640,Greens,Very_Good,1036,1036,0,1036,484,-93.649439,42.042481
190000,40,3874,Greens,Very_Good,1226,1226,0,1226,484,-93.649352,42.042826
170000,40,3876,Greens,Very_Good,1226,1226,0,1226,484,-93.649329,42.043351
385000,68,50271,Veenker,Excellent,1842,1842,0,1842,894,-93.658237,42.037409
146500,79,13110,Northwest_Ames,Average,1153,1193,0,1193,501,-93.633752,42.045632
170000,102,10192,Northwest_Ames,Good,570,1222,698,1920,487,-93.6346,42.048199
262500,0,20781,Northwest_Ames,Good,1568,2156,0,2156,508,-93.634738,42.048997
179900,90,11700,Northwest_Ames,Above_Average,708,708,708,1416,776,-93.635873,42.048602
250000,0,11029,Northwest_Ames,Above_Average,1054,1512,1142,2654,619,-93.633466,42.046472
165150,80,10400,Northwest_Ames,Above_Average,732,1012,778,1790,484,-93.630258,42.04806
164500,78,10140,Northwest_Ames,Good,1334,1334,0,1334,477,-93.632472,42.043548
140000,80,9600,Northwest_Ames,Good,1164,1164,0,1164,528,-93.633098,42.044669
135500,75,9750,North_Ames,Average,980,980,0,980,384,-93.627935,42.046496
142000,80,9600,North_Ames,Average,1051,1051,0,1051,504,-93.625976,42.045706
155000,72,8640,North_Ames,Average,900,884,886,1770,530,-93.626097,42.045728
157500,78,9360,North_Ames,Above_Average,976,976,0,976,504,-93.626161,42.045728
138500,70,8400,North_Ames,Average,1052,1052,0,1052,288,-93.627517,42.045885
140000,70,8400,North_Ames,Average,833,898,0,898,326,-93.628069,42.04587799999999
124400,0,9759,North_Ames,Average,1051,1051,0,1051,264,-93.6269,42.04795
158000,80,9600,North_Ames,Average,1141,1141,0,1141,568,-93.626345,42.04657
146000,71,9230,North_Ames,Average,864,1200,0,1200,884,-93.624612,42.045685
